run,lead_plates,lead_thickness_mm,radiation_lengths,mass_thickness_g_cm2,n_total,n_up,n_down,n_coin,r_coin_per_hour,r_coin_hz,sigma_r_coin_per_hour,sigma_r_coin_hz,up_fraction,down_fraction,coin_fraction,coin_over_up,sigma_coin_over_up,coin_over_down,sigma_coin_over_down,transmission,sigma_transmission,blocking,sigma_blocking,area_mean,area2_mean,area_median,area2_median,week,is_zero_lead_baseline,scale_to_week1,r_coin_scaled_to_week1,sigma_r_coin_scaled_to_week1,scaled_transmission_to_week1,scaled_blocking_to_week1,week_label
5181,0,0.0,0.0,0.0,13298,7064,6266,3357,3357,0.9325,80.54441321407711,0.0223734481150214,0.5312077004060761,0.4711986764927057,0.2524439765378252,0.4752265005662514,0.0059417028395815,0.535748483881264,0.0063003103837862,1.0,0.0339311890201759,0.0,0.0339311890201759,36.1156005859375,34.739654541015625,36.240234375,0.98876953125,1,True,1.0,3357.0,80.54441321407711,1.0,0.0,Week 1
51811,0,0.0,0.0,0.0,9324,6852,2515,1831,1831,0.5086111111111111,52.55727299284509,0.0145992424980125,0.7348777348777349,0.2697340197340197,0.1963749463749463,0.267221249270286,0.0053458067052536,0.7280318091451292,0.0088728928900203,1.0,0.0405937784095176,0.0,0.0405937784095176,49.064361572265625,17.714826583862305,44.75830078125,-0.05859375,2,True,1.8334243582741672,3357.0,96.35978450954723,1.0,0.0,Week 2
5182,10,5.0,0.8928571343421936,5.670000076293945,12638,7040,5631,3136,3136,0.8711111111111111,76.60159557375059,0.0212782209927084,0.5570501661655325,0.4455610064883684,0.2481405285646463,0.4454545454545454,0.0059235756989217,0.5569170662404547,0.0066198021707386,0.9341674113792076,0.0319850808014661,0.0658325886207923,0.0319850808014661,37.79119110107422,33.02101135253906,37.6513671875,0.6689453125,1,False,1.0,3136.0,76.60159557375059,0.9341674113792077,0.06583258862079233,Week 1
5183,20,10.0,1.7857142686843872,11.34000015258789,12632,7224,5446,3119,3119,0.8663888888888889,76.29722763275508,0.0211936743424319,0.5718809373020899,0.4311272957568081,0.2469126029132362,0.4317552602436323,0.0058277063767363,0.5727139184722733,0.0067033118422811,0.9291033661006852,0.0318352649126377,0.0708966338993148,0.0318352649126377,38.832305908203125,32.275428771972656,38.30810546875,0.61279296875,1,False,1.0,3119.0,76.29722763275508,0.9291033661006851,0.07089663389931489,Week 1
5184,30,15.0,2.6785714626312256,17.010000228881836,12497,7220,5313,3046,3046,0.8461111111111111,74.98836206001866,0.0208301005722274,0.5777386572777466,0.4251420340881812,0.2437384972393374,0.4218836565096953,0.005812130748164,0.5733107472237907,0.0067854864205164,0.9073577599046768,0.0311917342628016,0.0926422400953231,0.0311917342628016,39.51533508300781,32.311824798583984,38.544921875,0.576171875,1,False,1.0,3046.0,74.98836206001866,0.9073577599046768,0.09264224009532318,Week 1
5185,40,20.0,3.5714285373687744,22.68000030517578,10957,6553,1998,1523,1523,0.4230555555555556,46.55441559198344,0.0129317821088842,0.5980651638222141,0.1823491831705758,0.1389979008852788,0.2324126354341523,0.0052176349703739,0.7622622622622622,0.0095236522851997,0.831785909339159,0.0348785597657589,0.168214090660841,0.0348785597657589,41.281776428222656,10.094412803649902,40.2294921875,-0.3955078125,2,False,1.8334243582741672,2792.3052976515564,85.35399953156113,0.8317859093391589,0.16821409066084114,Week 2
5186,50,25.0,4.464285850524902,28.350000381469727,8926,6841,2024,1579,1579,0.4386111111111111,47.66095828290116,0.0132391550785836,0.7664127268653372,0.2267533049518261,0.1768989468967062,0.2308142084490571,0.0050943303169335,0.7801383399209486,0.009205668002524,0.8623702894593118,0.0359207756465136,0.1376297105406881,0.0359207756465136,52.40110397338867,15.04819679260254,46.416015625,-0.126953125,2,False,1.8334243582741672,2894.97706171491,87.38276185455992,0.8623702894593119,0.13762971054068807,Week 2
5187,60,30.0,5.357142925262451,34.02000045776367,9464,7311,2174,1687,1687,0.4686111111111111,49.77496302805703,0.0138263786189047,0.7725063398140322,0.2297125950972104,0.1782544378698224,0.2307481876624264,0.0049273682577345,0.7759889604415824,0.0089419597831136,0.9213544511196068,0.0379266181991359,0.0786455488803932,0.0379266181991359,51.91720581054688,15.691548347473145,46.5576171875,-0.1318359375,2,False,1.8334243582741672,3092.98689240852,91.25862964783586,0.9213544511196068,0.07864554888039321,Week 2
